Shipment_Leg_ID,Leg_Type,Transport_Mode,Origin,Destination,Dispatch_Date,Arrival_Date,Transportation_Cost
SL054813,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-03,2023-06-05,38203.78
SL054814,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-03,2023-06-04,25598.4
SL054815,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-03,2023-06-05,25613.76
SL054816,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-03,2023-06-06,25615.68
SL054817,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-03,2023-06-05,38284.8
SL054818,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-03,2023-06-05,25587.65
SL054819,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-03,2023-06-05,18409.92
SL054820,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-03,2023-06-05,18471.36
SL054821,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-03,2023-06-06,18458.11
SL054822,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-03,2023-06-04,38638.08
SL054823,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-03,2023-06-04,25695.36
SL054824,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-03,2023-06-05,18410.88
SL054825,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-03,2023-06-04,18528.96
SL054826,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-03,2023-06-05,25588.8
SL054827,Final-Mile,Courier,HUB-BLR,ST046,2023-06-03,2023-06-04,888.84
SL054828,Final-Mile,Courier,HUB-BOM,ST037,2023-06-03,2023-06-04,1967.92
SL054829,Final-Mile,Courier,HUB-BOM,ST025,2023-06-03,2023-06-04,1168.28
SL054830,Final-Mile,Courier,HUB-BOM,ST031,2023-06-03,2023-06-04,864.76
SL054831,Final-Mile,Courier,HUB-BOM,ST041,2023-06-03,2023-06-04,1476.88
SL054832,Final-Mile,Courier,HUB-DEL,ST009,2023-06-03,2023-06-04,1321.44
SL054833,Final-Mile,Courier,HUB-DEL,ST015,2023-06-03,2023-06-04,1614.08
SL054834,Final-Mile,Courier,HUB-DEL,ST006,2023-06-03,2023-06-04,1252.04
SL054835,Final-Mile,Courier,HUB-DEL,ST014,2023-06-03,2023-06-04,1497.12
SL054836,Final-Mile,Courier,HUB-DEL,ST019,2023-06-03,2023-06-04,1676.88
SL054837,Final-Mile,Courier,HUB-DEL,ST019,2023-06-03,2023-06-04,2163.0
SL054838,Final-Mile,Courier,HUB-DEL,ST019,2023-06-03,2023-06-04,1810.16
SL054839,Final-Mile,Courier,HUB-DEL,ST017,2023-06-03,2023-06-04,1583.08
SL054840,Final-Mile,Courier,HUB-DEL,ST006,2023-06-03,2023-06-04,1267.4
SL054841,Final-Mile,Courier,HUB-DEL,ST021,2023-06-03,2023-06-04,1902.8
SL054842,Final-Mile,Courier,HUB-DEL,ST017,2023-06-03,2023-06-04,2170.04
SL054843,Final-Mile,Courier,HUB-BLR,ST051,2023-06-03,2023-06-04,1338.48
SL054844,Final-Mile,Courier,HUB-BLR,ST051,2023-06-03,2023-06-04,1166.28
SL054845,Final-Mile,Courier,HUB-BLR,ST051,2023-06-03,2023-06-04,889.76
SL054846,Final-Mile,Courier,HUB-BLR,ST051,2023-06-03,2023-06-04,1266.8
SL054847,Final-Mile,Courier,HUB-BLR,ST057,2023-06-03,2023-06-04,2198.4
SL054848,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-04,2023-06-05,18398.02
SL054849,Final-Mile,Courier,HUB-BLR,ST054,2023-06-04,2023-06-05,2044.2
SL054850,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-04,2023-06-07,25609.15
SL054851,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-04,2023-06-06,38259.46
SL054852,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-04,2023-06-06,25698.24
SL054853,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-04,2023-06-07,25638.34
SL054854,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-04,2023-06-07,25655.04
SL054855,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-04,2023-06-06,38636.16
SL054856,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-04,2023-06-07,18410.69
SL054857,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-04,2023-06-07,25624.32
SL054858,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-04,2023-06-06,25612.8
SL054859,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-04,2023-06-06,25633.92
SL054860,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-04,2023-06-07,25689.02
SL054861,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-04,2023-06-05,38181.12
SL054862,Final-Mile,Courier,HUB-DEL,ST019,2023-06-04,2023-06-05,2099.52
SL054863,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-04,2023-06-07,18688.32
SL054864,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-04,2023-06-07,38251.01
SL054865,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-04,2023-06-06,18409.54
SL054866,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-04,2023-06-05,18393.41
SL054867,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-04,2023-06-06,25580.16
SL054868,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-04,2023-06-05,25584.58
SL054869,Final-Mile,Courier,HUB-BLR,ST047,2023-06-04,2023-06-05,925.88
SL054870,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-04,2023-06-05,25594.18
SL054871,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-04,2023-06-05,25631.42
SL054872,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-04,2023-06-05,25609.54
SL054873,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-04,2023-06-07,25606.08
SL054874,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-04,2023-06-05,18472.9
SL054875,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-04,2023-06-05,38266.56
SL054876,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-04,2023-06-05,25639.3
SL054877,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-04,2023-06-05,25680.96
SL054878,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-04,2023-06-05,25752.19
SL054879,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-04,2023-06-05,38217.6
SL054880,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-04,2023-06-05,18466.18
SL054881,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-04,2023-06-07,25587.46
SL054882,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-04,2023-06-07,18605.95
SL054883,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-04,2023-06-06,18540.1
SL054884,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-04,2023-06-06,18491.33
SL054885,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-04,2023-06-06,18730.94
SL054886,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-04,2023-06-05,25692.29
SL054887,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-04,2023-06-06,25695.17
SL054888,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-04,2023-06-07,38368.32
SL054889,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-04,2023-06-07,38316.67
SL054890,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-04,2023-06-05,38240.64
SL054891,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-04,2023-06-07,38256.77
SL054892,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-04,2023-06-07,25657.54
SL054893,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-04,2023-06-06,38379.07
SL054894,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-04,2023-06-06,18588.1
SL054895,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-04,2023-06-05,18394.56
SL054896,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-04,2023-06-06,18387.07
SL054897,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-04,2023-06-07,25701.7
SL054898,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-04,2023-06-06,38356.42
SL054899,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-04,2023-06-07,25641.6
SL054900,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-04,2023-06-07,38461.44
SL054901,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-04,2023-06-05,25582.27
SL054902,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-04,2023-06-05,38212.22
SL054903,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-04,2023-06-05,38208.48
SL054904,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-04,2023-06-05,18412.61
SL054905,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-04,2023-06-06,38174.4
SL054906,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-04,2023-06-06,38517.12
SL054907,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-04,2023-06-06,25631.42
SL054908,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-04,2023-06-06,25693.44
SL054909,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-04,2023-06-05,38313.6
SL054910,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-04,2023-06-07,18489.02
SL054911,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-04,2023-06-06,18442.94
SL054912,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-04,2023-06-07,38238.34
SL054913,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-04,2023-06-05,18392.26
SL054914,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-04,2023-06-06,18378.82
SL054915,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-04,2023-06-07,38347.2
SL054916,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-04,2023-06-05,38272.32
SL054917,Final-Mile,Courier,HUB-BOM,ST025,2023-06-04,2023-06-05,1116.52
SL054918,Final-Mile,Courier,HUB-BOM,ST036,2023-06-04,2023-06-05,1441.2
SL054919,Final-Mile,Courier,HUB-BOM,ST044,2023-06-04,2023-06-05,1677.4
SL054920,Final-Mile,Courier,HUB-BOM,ST038,2023-06-04,2023-06-05,1957.56
SL054921,Final-Mile,Courier,HUB-BOM,ST041,2023-06-04,2023-06-05,2036.36
SL054922,Final-Mile,Courier,HUB-BOM,ST034,2023-06-04,2023-06-05,962.36
SL054923,Final-Mile,Courier,HUB-BOM,ST028,2023-06-04,2023-06-05,1248.28
SL054924,Final-Mile,Courier,HUB-DEL,ST006,2023-06-04,2023-06-05,1159.84
SL054925,Final-Mile,Courier,HUB-DEL,ST009,2023-06-04,2023-06-05,797.0
SL054926,Final-Mile,Courier,HUB-DEL,ST018,2023-06-04,2023-06-05,1826.08
SL054927,Final-Mile,Courier,HUB-DEL,ST009,2023-06-04,2023-06-05,1098.16
SL054928,Final-Mile,Courier,HUB-DEL,ST006,2023-06-04,2023-06-05,1407.48
SL054929,Final-Mile,Courier,HUB-DEL,ST013,2023-06-04,2023-06-05,1769.4
SL054930,Final-Mile,Courier,HUB-DEL,ST013,2023-06-04,2023-06-05,1922.0
SL054931,Final-Mile,Courier,HUB-DEL,ST021,2023-06-04,2023-06-05,1868.28
SL054932,Final-Mile,Courier,HUB-DEL,ST019,2023-06-04,2023-06-05,1473.72
SL054933,Final-Mile,Courier,HUB-DEL,ST004,2023-06-04,2023-06-05,1085.24
SL054934,Final-Mile,Courier,HUB-DEL,ST022,2023-06-04,2023-06-05,1356.4
SL054935,Final-Mile,Courier,HUB-DEL,ST015,2023-06-04,2023-06-05,2060.96
SL054936,Final-Mile,Courier,HUB-DEL,ST002,2023-06-04,2023-06-05,1004.4
SL054937,Final-Mile,Courier,HUB-DEL,ST021,2023-06-04,2023-06-05,1958.44
SL054938,Final-Mile,Courier,HUB-BLR,ST055,2023-06-04,2023-06-05,1289.52
SL054939,Final-Mile,Courier,HUB-BLR,ST050,2023-06-04,2023-06-05,1195.08
SL054940,Final-Mile,Courier,HUB-BLR,ST059,2023-06-04,2023-06-05,1787.44
SL054941,Final-Mile,Courier,HUB-BLR,ST055,2023-06-04,2023-06-05,1171.32
SL054942,Final-Mile,Courier,HUB-BLR,ST048,2023-06-04,2023-06-05,828.4
SL054943,Final-Mile,Courier,HUB-BLR,ST051,2023-06-04,2023-06-05,1018.76
SL054944,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-05,2023-06-06,38418.05
SL054945,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-05,2023-06-07,38271.94
SL054946,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-05,2023-06-07,25669.82
SL054947,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-05,2023-06-08,38407.1
SL054948,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-05,2023-06-08,25639.49
SL054949,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-05,2023-06-08,25629.89
SL054950,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-05,2023-06-07,25585.92
SL054951,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-05,2023-06-06,25661.09
SL054952,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-05,2023-06-06,38238.72
SL054953,Final-Mile,Courier,HUB-BOM,ST031,2023-06-05,2023-06-06,707.04
SL054954,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-05,2023-06-06,25646.02
SL054955,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-05,2023-06-07,18886.85
SL054956,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-05,2023-06-08,25655.04
SL054957,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-05,2023-06-08,25627.39
SL054958,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-05,2023-06-08,18480.96
SL054959,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-05,2023-06-08,25579.39
SL054960,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-05,2023-06-06,18538.75
SL054961,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-05,2023-06-06,25586.5
SL054962,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-05,2023-06-06,25616.83
SL054963,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-05,2023-06-06,18447.55
SL054964,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-05,2023-06-07,25629.12
SL054965,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-05,2023-06-06,38230.27
SL054966,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-05,2023-06-06,38294.4
SL054967,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-05,2023-06-08,25600.61
SL054968,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-05,2023-06-06,38175.36
SL054969,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-05,2023-06-08,38261.76
SL054970,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-05,2023-06-08,18467.52
SL054971,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-05,2023-06-07,38249.09
SL054972,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-05,2023-06-06,25609.92
SL054973,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-05,2023-06-06,38232.19
SL054974,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-05,2023-06-06,25595.71
SL054975,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-05,2023-06-06,25609.15
SL054976,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-05,2023-06-08,18410.3
SL054977,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-05,2023-06-07,25629.12
SL054978,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-05,2023-06-08,18389.28
SL054979,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-05,2023-06-08,25598.4
SL054980,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-05,2023-06-07,38187.94
SL054981,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-05,2023-06-06,38208.0
SL054982,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-05,2023-06-07,38407.3
SL054983,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-05,2023-06-06,25600.7
SL054984,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-05,2023-06-06,38238.34
SL054985,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-05,2023-06-06,25573.06
SL054986,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-05,2023-06-07,38216.83
SL054987,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-05,2023-06-06,18398.4
SL054988,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-05,2023-06-08,18388.03
SL054989,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-05,2023-06-07,18392.64
SL054990,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-05,2023-06-07,18531.84
SL054991,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-05,2023-06-06,38215.87
SL054992,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-05,2023-06-08,18390.72
SL054993,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-05,2023-06-08,18378.05
SL054994,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-05,2023-06-08,38231.23
SL054995,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-05,2023-06-07,25644.67
SL054996,Final-Mile,Courier,HUB-BOM,ST035,2023-06-05,2023-06-06,1191.76
SL054997,Final-Mile,Courier,HUB-BLR,ST052,2023-06-05,2023-06-06,1641.88
SL054998,Final-Mile,Courier,HUB-BOM,ST032,2023-06-05,2023-06-06,1185.44
SL054999,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-05,2023-06-07,25649.86
SL055000,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-05,2023-06-07,25623.07
SL055001,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-05,2023-06-07,18761.28
SL055002,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-05,2023-06-08,25726.85
SL055003,Final-Mile,Courier,HUB-BLR,ST058,2023-06-05,2023-06-06,1827.04
SL055004,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-05,2023-06-08,38262.53
SL055005,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-05,2023-06-06,38238.34
SL055006,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-05,2023-06-06,18431.42
SL055007,Final-Mile,Courier,HUB-BLR,ST056,2023-06-05,2023-06-06,1181.88
SL055008,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-05,2023-06-08,25581.12
SL055009,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-05,2023-06-08,25570.75
SL055010,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-05,2023-06-06,38197.44
SL055011,Final-Mile,Courier,HUB-BOM,ST041,2023-06-05,2023-06-06,1667.08
SL055012,Final-Mile,Courier,HUB-BOM,ST036,2023-06-05,2023-06-06,2043.12
SL055013,Final-Mile,Courier,HUB-BOM,ST027,2023-06-05,2023-06-06,1142.24
SL055014,Final-Mile,Courier,HUB-BOM,ST035,2023-06-05,2023-06-06,1852.0
SL055015,Final-Mile,Courier,HUB-BOM,ST029,2023-06-05,2023-06-06,1295.96
SL055016,Final-Mile,Courier,HUB-BOM,ST028,2023-06-05,2023-06-06,825.96
SL055017,Final-Mile,Courier,HUB-BOM,ST032,2023-06-05,2023-06-06,1125.4
SL055018,Final-Mile,Courier,HUB-BOM,ST030,2023-06-05,2023-06-06,1147.16
SL055019,Final-Mile,Courier,HUB-BOM,ST033,2023-06-05,2023-06-06,1030.04
SL055020,Final-Mile,Courier,HUB-BOM,ST043,2023-06-05,2023-06-06,1979.44
SL055021,Final-Mile,Courier,HUB-BOM,ST037,2023-06-05,2023-06-06,2183.72
SL055022,Final-Mile,Courier,HUB-BOM,ST033,2023-06-05,2023-06-06,1436.24
SL055023,Final-Mile,Courier,HUB-BOM,ST032,2023-06-05,2023-06-06,1096.28
SL055024,Final-Mile,Courier,HUB-DEL,ST016,2023-06-05,2023-06-06,2320.48
SL055025,Final-Mile,Courier,HUB-DEL,ST003,2023-06-05,2023-06-06,1409.56
SL055026,Final-Mile,Courier,HUB-DEL,ST006,2023-06-05,2023-06-06,1534.96
SL055027,Final-Mile,Courier,HUB-DEL,ST013,2023-06-05,2023-06-06,1887.04
SL055028,Final-Mile,Courier,HUB-DEL,ST014,2023-06-05,2023-06-06,1568.4
SL055029,Final-Mile,Courier,HUB-DEL,ST017,2023-06-05,2023-06-06,1861.48
SL055030,Final-Mile,Courier,HUB-DEL,ST020,2023-06-05,2023-06-06,1609.8
SL055031,Final-Mile,Courier,HUB-BLR,ST046,2023-06-05,2023-06-06,1403.0
SL055032,Final-Mile,Courier,HUB-BLR,ST045,2023-06-05,2023-06-06,688.52
SL055033,Final-Mile,Courier,HUB-BLR,ST056,2023-06-05,2023-06-06,1959.4
SL055034,Final-Mile,Courier,HUB-BLR,ST057,2023-06-05,2023-06-06,1812.84
SL055035,Final-Mile,Courier,HUB-BLR,ST050,2023-06-05,2023-06-06,1063.2
SL055036,Final-Mile,Courier,HUB-BLR,ST050,2023-06-05,2023-06-06,1143.68
SL055037,Final-Mile,Courier,HUB-BLR,ST047,2023-06-05,2023-06-06,1422.64
SL055038,Final-Mile,Courier,HUB-BLR,ST055,2023-06-05,2023-06-06,2214.96
SL055039,Final-Mile,Courier,HUB-BLR,ST049,2023-06-05,2023-06-06,1361.0
SL055040,Final-Mile,Courier,HUB-BLR,ST057,2023-06-05,2023-06-06,1621.68
SL055041,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-06,2023-06-09,25598.78
SL055042,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-06,2023-06-09,25576.9
SL055043,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-06,2023-06-08,18565.63
SL055044,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-06,2023-06-09,38230.08
SL055045,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-06,2023-06-07,25581.5
SL055046,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-06,2023-06-09,38190.53
SL055047,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-06,2023-06-07,38255.9
SL055048,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-06,2023-06-09,38188.8
SL055049,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-06,2023-06-09,18426.82
SL055050,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-06,2023-06-09,18374.4
SL055051,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-06,2023-06-08,18384.19
SL055052,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-06,2023-06-07,18440.06
SL055053,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-06,2023-06-09,38188.8
SL055054,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-06,2023-06-09,38193.98
SL055055,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-06,2023-06-08,18411.26
SL055056,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-06,2023-06-09,38210.88
SL055057,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-06,2023-06-07,38190.72
SL055058,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-06,2023-06-07,38206.56
SL055059,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-06,2023-06-09,38182.27
SL055060,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-06,2023-06-07,18415.3
SL055061,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-06,2023-06-09,25608.96
SL055062,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-06,2023-06-08,38265.98
SL055063,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-06,2023-06-09,25593.41
SL055064,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-06,2023-06-07,38604.67
SL055065,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-06,2023-06-08,38352.19
SL055066,Final-Mile,Courier,HUB-BOM,ST032,2023-06-06,2023-06-07,992.52
SL055067,Final-Mile,Courier,HUB-BLR,ST046,2023-06-06,2023-06-07,1146.6
SL055068,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2023-06-06,2023-06-08,25693.06
SL055069,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-06,2023-06-07,18453.7
SL055070,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-06,2023-06-09,18427.2
SL055071,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-06,2023-06-08,18430.66
SL055072,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-06,2023-06-07,18396.86
SL055073,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-06,2023-06-07,18372.29
SL055074,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-06,2023-06-09,18759.17
SL055075,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-06,2023-06-07,38207.62
SL055076,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-06,2023-06-09,38200.9
SL055077,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-06,2023-06-09,38222.21
SL055078,Final-Mile,Courier,HUB-BLR,ST051,2023-06-06,2023-06-07,1443.12
SL055079,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-06,2023-06-08,38331.84
SL055080,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-06,2023-06-07,25608.38
SL055081,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-06,2023-06-09,25612.61
SL055082,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2023-06-06,2023-06-08,38256.77
SL055083,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2023-06-06,2023-06-09,25591.1
SL055084,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-06,2023-06-08,38364.29
SL055085,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2023-06-06,2023-06-09,18612.29
SL055086,Final-Mile,Courier,HUB-DEL,ST008,2023-06-06,2023-06-07,735.24
SL055087,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-06,2023-06-08,38358.14
SL055088,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2023-06-06,2023-06-07,38415.36
SL055089,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2023-06-06,2023-06-08,18398.4
